latitude,longitude,utm_northing,utm_easting,altitude
42.3384416666667,-71.0884933333333,4689465.21220367,327952.409705072,21.3
42.3384533333333,-71.08851,4689466.52118762,327951.892307027,21
42.3384666666667,-71.08852,4689467.85040575,327950.551084348,20.7
42.3384766666667,-71.08853,4689469.35120528,327949.763624236,20.3
42.3384866666667,-71.0885383333333,4689470.48186358,327948.967073254,20
42.3384983333333,-71.088545,4689471.60914957,327948.307826605,19.6
42.3385116666667,-71.0885516666667,4689472.91813388,327947.790429878,19.4
42.338525,-71.0885566666667,4689474.41218889,327947.277579024,19.2
42.3385383333333,-71.0885583333333,4689475.90287151,327946.902032398,19
42.3385516666667,-71.0885666666667,4689477.38680926,327946.801093866,19.2
42.338565,-71.0885683333333,4689478.88423683,327946.150939697,19.2
42.3385716666667,-71.0885766666667,4689480.36817461,327946.050001416,19.3
42.33858,-71.0885833333333,4689481.1253196,327945.381664823,19.4
42.33859,-71.0885866666667,4689482.06416284,327944.85517799,19.4
42.3385966666667,-71.0885816666667,4689483.18133181,327944.607844748,19.3
42.3386033333333,-71.0885783333333,4689483.91149702,327945.037939232,19.1
42.3386133333333,-71.0885683333333,4689484.64503473,327945.330729819,18.9
42.3386283333333,-71.08856,4689485.73522393,327946.18182697,18.5
42.3386416666667,-71.0885583333333,4689487.38399767,327946.909257175,18.2
42.3386566666667,-71.0885516666667,4689488.86119056,327947.082926462,17.8
42.33867,-71.0885416666667,4689490.51333682,327947.673052486,17.3
42.3386783333333,-71.088535,4689491.97366761,327948.533239933,17
42.338685,-71.088515,4689492.88553131,327949.105182829,16.3
42.3386916666667,-71.0885016666667,4689493.58534529,327950.771009044,15.9
42.3386966666667,-71.0884883333333,4689494.29864906,327951.887620423,15.6
42.3387,-71.088475,4689494.82688233,327952.999686029,15.3
42.338705,-71.08846,4689495.17004511,327954.107205942,15
42.3387083333333,-71.088445,4689495.69490643,327955.356574823,14.7
42.33871,-71.0884283333333,4689496.03469731,327956.601398053,14.4
42.3387116666667,-71.0884116666667,4689496.1860455,327957.978979316,14.1
42.3387116666667,-71.0883933333333,4689496.33739395,327959.356560506,13.9
42.3387116666667,-71.088375,4689496.30029984,327960.866899858,13.6
42.3387116666667,-71.0883566666667,4689496.26320604,327962.377239206,13.4
42.3387166666667,-71.08834,4689496.22611258,327963.887578553,13.2
42.3387166666667,-71.0883233333333,4689496.74760353,327965.274249989,13.1
42.33872,-71.088305,4689496.71388275,327966.647285648,13
42.3387233333333,-71.08829,4689497.04693153,327968.166715165,12.8
42.3387266666667,-71.0882716666667,4689497.38672466,327969.411537419,12.8
42.33873,-71.0882583333333,4689497.71977403,327970.930966627,12.7
42.338735,-71.0882466666667,4689498.0629396,327972.038485068,12.6
42.3387416666667,-71.0882333333333,4689498.59454795,327973.013244884,12.6
42.3387516666667,-71.0882216666667,4689499.30785518,327974.129853051,12.4
42.3387583333333,-71.08821,4689500.39467581,327975.118247429,12.3
42.3387633333333,-71.0881983333333,4689501.11135523,327976.09755162,12.1
42.3387666666667,-71.0881866666667,4689501.64296413,327977.072310692,11.9
42.3387683333333,-71.088175,4689501.98950248,327978.042524719,11.7
42.33877,-71.0881666666667,4689502.15097031,327979.008193777,11.5
42.33877,-71.0881633333333,4689502.31918188,327979.699255887,11.7
42.33877,-71.08816,4689502.31243826,327979.973862784,11.9
42.33877,-71.0881583333333,4689502.30569465,327980.248469679,11.9
42.3387683333333,-71.088155,4689502.30232285,327980.385773128,11.9
