latitude,longitude,utm_northing,utm_easting,altitude
42.3371666666667,-71.0868466666667,4689321.6116059,328084.074271681,52.8
42.3371666666667,-71.0868466666667,4689321.6116059,328084.074271681,52.8
42.3371666666667,-71.0868466666667,4689321.6116059,328084.074271681,52.8
42.3371666666667,-71.0868466666667,4689321.6116059,328084.074271681,52.8
42.3371666666667,-71.0868466666667,4689321.6116059,328084.074271681,52.7
42.3371666666667,-71.0868466666667,4689321.6116059,328084.074271681,52.7
42.3371666666667,-71.0868466666667,4689321.6116059,328084.074271681,52.7
42.3371666666667,-71.0868466666667,4689321.6116059,328084.074271681,52.7
42.3371666666667,-71.0868466666667,4689321.6116059,328084.074271681,52.7
42.3371666666667,-71.0868466666667,4689321.6116059,328084.074271681,52.7
42.3371666666667,-71.0868466666667,4689321.6116059,328084.074271681,52.7
42.3371666666667,-71.0868466666667,4689321.6116059,328084.074271681,52.7
42.3371666666667,-71.0868466666667,4689321.6116059,328084.074271681,52.7
42.3371683333333,-71.0868466666667,4689321.6116059,328084.074271681,52.6
42.3371683333333,-71.0868466666667,4689321.7966765,328084.078813514,52.6
42.3371683333333,-71.0868466666667,4689321.7966765,328084.078813514,52.6
42.3371683333333,-71.0868466666667,4689321.7966765,328084.078813514,52.6
42.3371683333333,-71.0868466666667,4689321.7966765,328084.078813514,52.6
42.3371683333333,-71.0868466666667,4689321.7966765,328084.078813514,52.6
42.3371683333333,-71.0868466666667,4689321.7966765,328084.078813514,52.6
42.3371683333333,-71.086845,4689321.7966765,328084.078813514,52.6
42.3371683333333,-71.086845,4689321.79330684,328084.216120442,52.6
42.3371683333333,-71.086845,4689321.79330684,328084.216120442,52.6
42.3371683333333,-71.086845,4689321.79330684,328084.216120442,52.6
42.3371683333333,-71.086845,4689321.79330684,328084.216120442,52.6
42.3371683333333,-71.086845,4689321.79330684,328084.216120442,52.6
42.3371683333333,-71.086845,4689321.79330684,328084.216120442,52.7
42.3371683333333,-71.086845,4689321.79330684,328084.216120442,52.7
42.33717,-71.0868433333333,4689321.79330684,328084.216120442,52.7
42.33717,-71.0868433333333,4689321.97500779,328084.357969194,52.7
42.33717,-71.0868433333333,4689321.97500779,328084.357969194,52.7
42.33717,-71.0868433333333,4689321.97500779,328084.357969194,52.7
42.33717,-71.0868433333333,4689321.97500779,328084.357969194,52.7
42.33717,-71.0868433333333,4689321.97500779,328084.357969194,52.7
42.33717,-71.0868433333333,4689321.97500779,328084.357969194,52.7
42.3371716666667,-71.0868416666667,4689321.97500779,328084.357969194,52.7
42.3371716666667,-71.0868416666667,4689322.15670875,328084.499817939,52.7
42.3371716666667,-71.0868416666667,4689322.15670875,328084.499817939,52.7
42.3371716666667,-71.0868416666667,4689322.15670875,328084.499817939,52.7
42.3371716666667,-71.0868416666667,4689322.15670875,328084.499817939,52.7
42.3371716666667,-71.0868416666667,4689322.15670875,328084.499817939,52.7
42.3371716666667,-71.0868416666667,4689322.15670875,328084.499817939,52.7
42.3371716666667,-71.0868416666667,4689322.15670875,328084.499817939,52.7
42.3371716666667,-71.0868416666667,4689322.15670875,328084.499817939,52.7
42.3371733333333,-71.0868416666667,4689322.15670875,328084.499817939,52.7
42.3371733333333,-71.0868416666667,4689322.34177936,328084.504359762,52.7
42.3371733333333,-71.0868433333333,4689322.34177936,328084.504359762,52.5
42.3371733333333,-71.086845,4689322.34514901,328084.367052847,52.3
42.3371733333333,-71.0868466666667,4689322.34851867,328084.229745931,52
42.3371733333333,-71.0868466666667,4689322.35188833,328084.092439014,51.8
42.337175,-71.0868483333333,4689322.35188833,328084.092439014,51.7
42.337175,-71.08685,4689322.5403286,328083.959673934,51.5
42.337175,-71.08685,4689322.54369826,328083.822367022,51.4
42.337175,-71.0868516666667,4689322.54369826,328083.822367022,51.2
42.337175,-71.0868516666667,4689322.54706793,328083.685060111,51
42.337175,-71.0868516666667,4689322.54706793,328083.685060111,50.8
42.337175,-71.086855,4689322.54706793,328083.685060111,50.6
42.337175,-71.086855,4689322.55380727,328083.410446285,50.4
42.337175,-71.0868566666667,4689322.55380727,328083.410446285,50.2
42.337175,-71.0868566666667,4689322.55717695,328083.273139374,50.1
42.337175,-71.0868583333333,4689322.55717695,328083.273139374,49.9
42.337175,-71.08686,4689322.56054663,328083.13583246,49.7
42.3371733333333,-71.0868583333333,4689322.56391631,328082.998525546,50.1
42.3371733333333,-71.0868583333333,4689322.37547602,328083.131290601,50
42.3371733333333,-71.0868583333333,4689322.37547602,328083.131290601,49.9
42.3371733333333,-71.08686,4689322.37547602,328083.131290601,49.8
42.3371716666667,-71.08686,4689322.3788457,328082.993983683,49.8
42.3371716666667,-71.08686,4689322.19377509,328082.989441821,49.8
42.33717,-71.0868616666667,4689322.19377509,328082.989441821,49.7
42.33717,-71.0868616666667,4689322.01207417,328082.847593038,49.6
42.3371683333333,-71.0868633333333,4689322.01207417,328082.847593038,49.5
42.3371683333333,-71.0868633333333,4689321.83037324,328082.705744244,49.5
42.3371666666667,-71.0868633333333,4689321.83037324,328082.705744244,49.4
42.3371666666667,-71.0868633333333,4689321.64530264,328082.701202374,49.3
42.3371666666667,-71.0868633333333,4689321.64530264,328082.701202374,49.3
42.337165,-71.086865,4689321.64530264,328082.701202374,49.2
42.337165,-71.086865,4689321.46360172,328082.559353569,49.1
42.3371633333333,-71.086865,4689321.46360172,328082.559353569,49.1
42.3371633333333,-71.086865,4689321.27853111,328082.554811697,49
42.3371633333333,-71.0868666666667,4689321.27853111,328082.554811697,49
42.3371633333333,-71.0868666666667,4689321.2819008,328082.417504759,48.9
42.3371616666667,-71.0868666666667,4689321.2819008,328082.417504759,48.9
42.3371616666667,-71.0868666666667,4689321.0968302,328082.412962883,48.8
42.3371616666667,-71.0868683333333,4689321.0968302,328082.412962883,48.8
42.3371616666667,-71.0868683333333,4689321.10019989,328082.275655942,48.7
42.3371616666667,-71.0868683333333,4689321.10019989,328082.275655942,48.6
42.3371616666667,-71.08687,4689321.10019989,328082.275655942,48.6
42.33716,-71.08687,4689321.10356959,328082.138348999,48.5
42.33716,-71.08687,4689320.91849898,328082.133807116,48.4
42.33716,-71.08687,4689320.91849898,328082.133807116,48.3
42.33716,-71.0868716666667,4689320.91849898,328082.133807116,48.3
42.33716,-71.0868716666667,4689320.92186868,328081.996500171,48.2
42.33716,-71.0868716666667,4689320.92186868,328081.996500171,48.1
42.33716,-71.0868716666667,4689320.92186868,328081.996500171,48.1
42.33716,-71.0868733333333,4689320.92186868,328081.996500171,48
42.33716,-71.0868733333333,4689320.92523838,328081.859193227,47.9
42.33716,-71.0868733333333,4689320.92523838,328081.859193227,47.9
42.33716,-71.086875,4689320.92523838,328081.859193227,47.8
42.3371616666667,-71.0868766666667,4689320.92860809,328081.72188628,47.7
42.3371616666667,-71.0868766666667,4689321.1170484,328081.589121232,47.6
42.3371616666667,-71.0868766666667,4689321.1170484,328081.589121232,47.8
42.3371616666667,-71.0868766666667,4689321.1170484,328081.589121232,47.8
42.3371616666667,-71.0868766666667,4689321.1170484,328081.589121232,47.8
42.3371616666667,-71.0868766666667,4689321.1170484,328081.589121232,47.8
42.3371616666667,-71.0868766666667,4689321.1170484,328081.589121232,47.8
42.3371633333333,-71.0868766666667,4689321.1170484,328081.589121232,47.8
42.3371633333333,-71.0868783333333,4689321.30211901,328081.59366313,47.8
42.3371633333333,-71.0868783333333,4689321.30548872,328081.456356195,47.8
42.3371633333333,-71.0868783333333,4689321.30548872,328081.456356195,47.8
42.3371633333333,-71.0868783333333,4689321.30548872,328081.456356195,47.8
42.3371633333333,-71.0868783333333,4689321.30548872,328081.456356195,47.8
42.3371633333333,-71.0868783333333,4689321.30548872,328081.456356195,47.8
42.3371633333333,-71.0868783333333,4689321.30548872,328081.456356195,47.8
42.337165,-71.0868783333333,4689321.30548872,328081.456356195,47.8
42.337165,-71.0868783333333,4689321.49055933,328081.460898096,47.8
42.337165,-71.0868783333333,4689321.49055933,328081.460898096,47.8
42.337165,-71.0868783333333,4689321.49055933,328081.460898096,47.8
42.337165,-71.0868783333333,4689321.49055933,328081.460898096,47.9
42.337165,-71.08688,4689321.49055933,328081.460898096,47.9
42.3371666666667,-71.08688,4689321.49392904,328081.323591161,47.9
42.3371666666667,-71.08688,4689321.67899965,328081.328133066,47.9
42.3371666666667,-71.08688,4689321.67899965,328081.328133066,47.9
42.3371666666667,-71.08688,4689321.67899965,328081.328133066,47.9
42.3371666666667,-71.08688,4689321.67899965,328081.328133066,48
42.3371683333333,-71.08688,4689321.67899965,328081.328133066,48
42.3371683333333,-71.08688,4689321.86407026,328081.332674972,48
42.3371683333333,-71.0868816666667,4689321.86407026,328081.332674972,48
42.3371683333333,-71.0868816666667,4689321.86743997,328081.195368043,48
42.3371683333333,-71.0868816666667,4689321.86743997,328081.195368043,48
42.3371683333333,-71.0868816666667,4689321.86743997,328081.195368043,48
42.3371683333333,-71.0868816666667,4689321.86743997,328081.195368043,48
42.33717,-71.0868816666667,4689321.86743997,328081.195368043,48
42.33717,-71.0868816666667,4689322.05251058,328081.199909953,48.1
42.33717,-71.0868816666667,4689322.05251058,328081.199909953,48
42.33717,-71.0868816666667,4689322.05251058,328081.199909953,48
42.33717,-71.0868816666667,4689322.05251058,328081.199909953,48
42.33717,-71.0868816666667,4689322.05251058,328081.199909953,48.1
42.33717,-71.0868816666667,4689322.05251058,328081.199909953,48
42.33717,-71.0868816666667,4689322.05251058,328081.199909953,48
42.33717,-71.0868816666667,4689322.05251058,328081.199909953,48
42.33717,-71.0868816666667,4689322.05251058,328081.199909953,48
42.3371716666667,-71.0868816666667,4689322.05251058,328081.199909953,48
42.3371716666667,-71.08688,4689322.23758119,328081.204451863,48
42.3371716666667,-71.08688,4689322.23421147,328081.341758784,48
42.3371716666667,-71.08688,4689322.23421147,328081.341758784,48
42.3371716666667,-71.08688,4689322.23421147,328081.341758784,48
42.3371716666667,-71.08688,4689322.23421147,328081.341758784,48
42.3371716666667,-71.08688,4689322.23421147,328081.341758784,48
42.3371716666667,-71.08688,4689322.23421147,328081.341758784,48
42.3371716666667,-71.08688,4689322.23421147,328081.341758784,48
42.3371716666667,-71.08688,4689322.23421147,328081.341758784,48
42.3371716666667,-71.08688,4689322.23421147,328081.341758784,48
42.3371716666667,-71.08688,4689322.23421147,328081.341758784,48
42.3371716666667,-71.08688,4689322.23421147,328081.341758784,48
42.3371716666667,-71.08688,4689322.23421147,328081.341758784,48
42.3371716666667,-71.08688,4689322.23421147,328081.341758784,48
42.3371716666667,-71.08688,4689322.23421147,328081.341758784,48
42.3371716666667,-71.08688,4689322.23421147,328081.341758784,48
42.3371716666667,-71.08688,4689322.23421147,328081.341758784,48
42.3371716666667,-71.08688,4689322.23421147,328081.341758784,48
42.3371716666667,-71.08688,4689322.23421147,328081.341758784,48
42.3371716666667,-71.08688,4689322.23421147,328081.341758784,48
42.3371716666667,-71.08688,4689322.23421147,328081.341758784,48
42.3371716666667,-71.08688,4689322.23421147,328081.341758784,48
42.3371716666667,-71.08688,4689322.23421147,328081.341758784,48
42.3371716666667,-71.08688,4689322.23421147,328081.341758784,48
42.3371716666667,-71.08688,4689322.23421147,328081.341758784,47.9
42.3371716666667,-71.0868816666667,4689322.23421147,328081.341758784,47.9
42.3371716666667,-71.0868816666667,4689322.23758119,328081.204451863,47.9
42.3371716666667,-71.0868816666667,4689322.23758119,328081.204451863,47.9
42.3371716666667,-71.0868816666667,4689322.23758119,328081.204451863,47.9
42.3371733333333,-71.0868816666667,4689322.23758119,328081.204451863,47.9
42.3371733333333,-71.0868816666667,4689322.4226518,328081.208993772,47.9
42.3371733333333,-71.0868816666667,4689322.4226518,328081.208993772,47.9
42.3371733333333,-71.0868816666667,4689322.4226518,328081.208993772,47.9
42.3371733333333,-71.0868816666667,4689322.4226518,328081.208993772,47.9
42.3371733333333,-71.0868816666667,4689322.4226518,328081.208993772,47.9
42.3371733333333,-71.0868833333333,4689322.4226518,328081.208993772,47.9
42.3371733333333,-71.0868833333333,4689322.42602152,328081.071686857,47.9
42.3371733333333,-71.0868833333333,4689322.42602152,328081.071686857,47.9
42.3371733333333,-71.0868833333333,4689322.42602152,328081.071686857,47.9
42.3371733333333,-71.0868833333333,4689322.42602152,328081.071686857,47.9
42.3371733333333,-71.0868833333333,4689322.42602152,328081.071686857,47.8
42.3371733333333,-71.0868833333333,4689322.42602152,328081.071686857,47.8
42.3371733333333,-71.0868833333333,4689322.42602152,328081.071686857,47.8
42.3371733333333,-71.0868833333333,4689322.42602152,328081.071686857,47.8
42.3371733333333,-71.0868833333333,4689322.42602152,328081.071686857,47.8
42.3371733333333,-71.0868833333333,4689322.42602152,328081.071686857,47.8
42.3371733333333,-71.0868816666667,4689322.42602152,328081.071686857,47.8
42.3371733333333,-71.0868816666667,4689322.4226518,328081.208993772,47.8
42.3371733333333,-71.0868816666667,4689322.4226518,328081.208993772,47.8
42.3371733333333,-71.0868816666667,4689322.4226518,328081.208993772,47.8
42.3371733333333,-71.0868816666667,4689322.4226518,328081.208993772,47.8
42.3371733333333,-71.0868816666667,4689322.4226518,328081.208993772,47.8
42.3371733333333,-71.0868816666667,4689322.4226518,328081.208993772,47.8
42.3371733333333,-71.0868816666667,4689322.4226518,328081.208993772,47.8
42.337175,-71.0868816666667,4689322.4226518,328081.208993772,47.8
42.337175,-71.0868816666667,4689322.6077224,328081.213535682,47.8
42.337175,-71.0868816666667,4689322.6077224,328081.213535682,47.8
42.337175,-71.0868816666667,4689322.6077224,328081.213535682,47.8
42.337175,-71.0868816666667,4689322.6077224,328081.213535682,47.9
42.337175,-71.0868816666667,4689322.6077224,328081.213535682,47.9
42.337175,-71.0868816666667,4689322.6077224,328081.213535682,47.9
42.337175,-71.0868816666667,4689322.6077224,328081.213535682,47.9
42.337175,-71.08688,4689322.6077224,328081.213535682,47.9
42.337175,-71.08688,4689322.60435269,328081.350842596,47.9
42.337175,-71.08688,4689322.60435269,328081.350842596,47.9
42.337175,-71.08688,4689322.60435269,328081.350842596,47.9
42.337175,-71.08688,4689322.60435269,328081.350842596,47.9
42.337175,-71.08688,4689322.60435269,328081.350842596,47.9
42.337175,-71.08688,4689322.60435269,328081.350842596,47.9
42.337175,-71.08688,4689322.60435269,328081.350842596,47.9
42.337175,-71.08688,4689322.60435269,328081.350842596,47.9
42.337175,-71.08688,4689322.60435269,328081.350842596,47.9
42.337175,-71.08688,4689322.60435269,328081.350842596,47.9
42.337175,-71.0868783333333,4689322.60435269,328081.350842596,47.9
42.337175,-71.0868783333333,4689322.60098297,328081.48814951,48
42.3371766666667,-71.0868783333333,4689322.60098297,328081.48814951,48
42.3371766666667,-71.0868783333333,4689322.78605358,328081.492691413,48
42.3371766666667,-71.0868783333333,4689322.78605358,328081.492691413,48
42.3371766666667,-71.0868783333333,4689322.78605358,328081.492691413,47.9
42.3371766666667,-71.0868783333333,4689322.78605358,328081.492691413,47.9
42.3371766666667,-71.0868783333333,4689322.78605358,328081.492691413,47.9
42.3371766666667,-71.0868783333333,4689322.78605358,328081.492691413,47.9
42.3371766666667,-71.0868783333333,4689322.78605358,328081.492691413,47.9
42.3371766666667,-71.0868783333333,4689322.78605358,328081.492691413,47.9
42.3371766666667,-71.0868783333333,4689322.78605358,328081.492691413,47.9
42.3371766666667,-71.0868783333333,4689322.78605358,328081.492691413,47.9
42.3371766666667,-71.0868783333333,4689322.78605358,328081.492691413,47.9
42.3371783333333,-71.0868783333333,4689322.78605358,328081.492691413,47.9
42.3371783333333,-71.0868766666667,4689322.97112419,328081.497233316,47.9
42.3371783333333,-71.0868766666667,4689322.96775448,328081.634540219,47.9
42.3371783333333,-71.0868766666667,4689322.96775448,328081.634540219,47.9
42.3371783333333,-71.0868766666667,4689322.96775448,328081.634540219,47.8
42.3371783333333,-71.0868766666667,4689322.96775448,328081.634540219,47.8
42.3371783333333,-71.0868766666667,4689322.96775448,328081.634540219,47.8
42.3371783333333,-71.0868766666667,4689322.96775448,328081.634540219,47.8
42.3371783333333,-71.0868766666667,4689322.96775448,328081.634540219,47.8
42.3371783333333,-71.0868766666667,4689322.96775448,328081.634540219,47.8
42.3371783333333,-71.0868766666667,4689322.96775448,328081.634540219,47.8
42.3371783333333,-71.0868766666667,4689322.96775448,328081.634540219,47.8
42.3371783333333,-71.0868766666667,4689322.96775448,328081.634540219,47.8
42.3371783333333,-71.0868766666667,4689322.96775448,328081.634540219,47.8
42.3371783333333,-71.0868766666667,4689322.96775448,328081.634540219,47.8
42.3371783333333,-71.0868766666667,4689322.96775448,328081.634540219,47.8
42.33718,-71.0868766666667,4689322.96775448,328081.634540219,47.7
42.33718,-71.0868766666667,4689323.15282509,328081.639082118,47.7
42.33718,-71.0868766666667,4689323.15282509,328081.639082118,47.7
42.33718,-71.0868766666667,4689323.15282509,328081.639082118,47.7
42.33718,-71.086875,4689323.15282509,328081.639082118,47.7
42.33718,-71.086875,4689323.14945538,328081.776389021,47.6
42.33718,-71.086875,4689323.14945538,328081.776389021,47.6
42.33718,-71.086875,4689323.14945538,328081.776389021,47.6
42.3371816666667,-71.086875,4689323.14945538,328081.776389021,47.6
42.3371816666667,-71.086875,4689323.33452599,328081.780930917,47.6
42.3371816666667,-71.086875,4689323.33452599,328081.780930917,47.6
42.3371816666667,-71.086875,4689323.33452599,328081.780930917,47.6
42.3371816666667,-71.0868733333333,4689323.33452599,328081.780930917,47.6
42.3371833333333,-71.0868733333333,4689323.33115628,328081.918237816,47.6
42.3371833333333,-71.0868733333333,4689323.51622689,328081.922779709,47.6
42.3371833333333,-71.0868733333333,4689323.51622689,328081.922779709,47.6
42.3371833333333,-71.0868733333333,4689323.51622689,328081.922779709,47.6
42.3371833333333,-71.0868733333333,4689323.51622689,328081.922779709,47.5
42.3371816666667,-71.0868733333333,4689323.51622689,328081.922779709,47.5
42.3371816666667,-71.0868733333333,4689323.33115628,328081.918237816,47.5
42.3371816666667,-71.086875,4689323.33115628,328081.918237816,47.5
42.3371816666667,-71.086875,4689323.33452599,328081.780930917,47.5
42.3371816666667,-71.0868766666667,4689323.33452599,328081.780930917,47.5
42.3371816666667,-71.0868766666667,4689323.3378957,328081.643624018,47.5
42.3371816666667,-71.0868766666667,4689323.3378957,328081.643624018,47.5
42.3371816666667,-71.0868766666667,4689323.3378957,328081.643624018,47.4
42.3371816666667,-71.0868783333333,4689323.3378957,328081.643624018,47.4
42.3371816666667,-71.0868766666667,4689323.34126541,328081.506317122,47.4
42.3371816666667,-71.0868783333333,4689323.3378957,328081.643624018,47.4
42.3371816666667,-71.0868766666667,4689323.34126541,328081.506317122,47.4
42.3371816666667,-71.0868766666667,4689323.3378957,328081.643624018,47.3
42.3371816666667,-71.0868766666667,4689323.3378957,328081.643624018,47.2
42.3371816666667,-71.0868766666667,4689323.3378957,328081.643624018,47.2
42.3371816666667,-71.0868766666667,4689323.3378957,328081.643624018,47.2
42.3371833333333,-71.0868766666667,4689323.3378957,328081.643624018,47.2
42.3371833333333,-71.0868766666667,4689323.5229663,328081.648165917,47.2
42.3371833333333,-71.0868766666667,4689323.5229663,328081.648165917,47.2
42.3371833333333,-71.0868766666667,4689323.5229663,328081.648165917,47.3
42.337185,-71.0868766666667,4689323.5229663,328081.648165917,47.3
42.337185,-71.0868783333333,4689323.70803691,328081.652707817,47.3
42.337185,-71.0868783333333,4689323.71140662,328081.515400929,47.3
42.337185,-71.0868783333333,4689323.71140662,328081.515400929,47.3
42.337185,-71.0868783333333,4689323.71140662,328081.515400929,47.3
42.3371866666667,-71.0868783333333,4689323.71140662,328081.515400929,47.3
42.3371866666667,-71.0868783333333,4689323.89647723,328081.519942833,47.3
42.3371866666667,-71.0868766666667,4689323.89647723,328081.519942833,47.4
42.3371866666667,-71.0868766666667,4689323.89310752,328081.657249717,47.4
42.3371866666667,-71.0868766666667,4689323.89310752,328081.657249717,47.4
42.3371866666667,-71.0868766666667,4689323.89310752,328081.657249717,47.4
42.3371866666667,-71.0868783333333,4689323.89310752,328081.657249717,47.4
42.3371866666667,-71.0868783333333,4689323.89647723,328081.519942833,47.4
42.3371866666667,-71.0868783333333,4689323.89647723,328081.519942833,47.4
42.3371866666667,-71.0868783333333,4689323.89647723,328081.519942833,47.4
42.3371866666667,-71.0868783333333,4689323.89647723,328081.519942833,47.4
42.3371866666667,-71.0868783333333,4689323.89647723,328081.519942833,47.4
42.3371866666667,-71.0868766666667,4689323.89647723,328081.519942833,47.4
42.3371866666667,-71.0868766666667,4689323.89310752,328081.657249717,47.4
42.3371866666667,-71.0868766666667,4689323.89310752,328081.657249717,47.4
42.3371866666667,-71.0868766666667,4689323.89310752,328081.657249717,47.4
42.3371866666667,-71.086875,4689323.89310752,328081.657249717,47.3
42.3371866666667,-71.086875,4689323.88973781,328081.794556606,47.3
42.337185,-71.086875,4689323.88973781,328081.794556606,47.3
42.337185,-71.086875,4689323.7046672,328081.790014709,47.3
42.337185,-71.0868733333333,4689323.7046672,328081.790014709,47.3
42.337185,-71.0868733333333,4689323.7012975,328081.927321602,47.3
42.337185,-71.0868733333333,4689323.7012975,328081.927321602,47.2
42.337185,-71.0868716666667,4689323.7012975,328081.927321602,47.2
42.337185,-71.0868716666667,4689323.6979278,328082.064628492,47.2
42.337185,-71.0868716666667,4689323.6979278,328082.064628492,47.2
42.337185,-71.08687,4689323.6979278,328082.064628492,47.2
42.337185,-71.08687,4689323.6945581,328082.201935382,47.2
42.337185,-71.08687,4689323.6945581,328082.201935382,47.2
